学校,专业,代码,招生院系,总分,政治,外语,专业课一,专业课二,录取年份
北京航空航天大学,哲学,01,不区分院系,330,45,45,80,80,2023
北京航空航天大学,金融,0251,不区分院系,355,50,50,85,85,2023
北京航空航天大学,经济学,02,不区分院系,355,50,50,85,85,2023
北京航空航天大学,法律（非法学）,035101,不区分院系,330,45,45,80,80,2023
北京航空航天大学,法律（法学）,035102,不区分院系,330,45,45,80,80,2023
北京航空航天大学,法学,03,不区分院系,350,45,45,80,80,2023
北京航空航天大学,教育,0451,不区分院系,350,50,50,80,80,2023
北京航空航天大学,教育学（不含体育学）,04,不区分院系,350,50,50,165,--,2023
北京航空航天大学,翻译,0551,不区分院系,380,55,55,85,85,2023
北京航空航天大学,文学,05,不区分院系,380,55,55,85,85,2023
北京航空航天大学,理学,07,不区分院系,300,40,40,60,60,2023
北京航空航天大学,电子信息,0854,不区分院系,300,40,40,60,60,2023
北京航空航天大学,机械,0855,不区分院系,300,40,40,60,60,2023
北京航空航天大学,材料与化工,0856,不区分院系,300,40,40,60,60,2023
北京航空航天大学,能源动力,0858,不区分院系,300,40,40,60,60,2023
北京航空航天大学,土木水利,0859,不区分院系,300,40,40,60,60,2023
北京航空航天大学,交通运输,0861,不区分院系,300,40,40,60,60,2023
北京航空航天大学,工学（不含工学照顾专业）,08,不区分院系,310,40,40,60,60,2023
北京航空航天大学,医学（不含中医类照顾专业）,10,不区分院系,300,40,40,120,--,2023
北京航空航天大学,工商管理,1251,不区分院系,170,45,--,85,--,2023
北京航空航天大学,公共管理,1252,不区分院系,185,45,--,90,--,2023
北京航空航天大学,会计,1253,不区分院系,200,55,--,105,--,2023
北京航空航天大学,工程管理,1256,不区分院系,180,45,--,90,--,2023
北京航空航天大学,管理学,12,不区分院系,355,50,50,85,85,2023
北京航空航天大学,艺术学,13,不区分院系,370,50,50,80,80,2023
北京航空航天大学,交叉学科,14,不区分院系,300,40,40,60,60,2023
北京航空航天大学,哲学,01,不区分院系,335,45,45,80,80,2024
北京航空航天大学,经济学,02,不区分院系,350,50,50,80,80,2024
北京航空航天大学,法学,03,不区分院系,335,45,45,80,80,2024
北京航空航天大学,教育,0451,不区分院系,350,50,50,80,80,2024
北京航空航天大学,教育学（不含体育学）,04,不区分院系,350,50,50,165,--,2024
北京航空航天大学,文学,05,不区分院系,365,55,55,85,85,2024
北京航空航天大学,理学,07,不区分院系,300,40,40,60,60,2024
北京航空航天大学,电子信息,0854,不区分院系,300,40,40,60,60,2024
北京航空航天大学,机械,0855,不区分院系,300,40,40,60,60,2024
北京航空航天大学,材料与化工,0856,不区分院系,300,40,40,60,60,2024
北京航空航天大学,能源动力,0858,不区分院系,300,40,40,60,60,2024
北京航空航天大学,交通运输,0861,不区分院系,300,40,40,60,60,2024
北京航空航天大学,工学（不含工学照顾专业）,08,不区分院系,310,40,40,60,60,2024
北京航空航天大学,医学（不含中医类照顾专业）,10,不区分院系,305,40,40,120,--,2024
北京航空航天大学,工商管理,1251,不区分院系,165,40,--,85,--,2024
北京航空航天大学,公共管理,1252,不区分院系,175,45,--,90,--,2024
北京航空航天大学,会计,1253,不区分院系,201,52,--,104,--,2024
北京航空航天大学,工程管理,1256,不区分院系,176,43,--,86,--,2024
北京航空航天大学,管理学,12,不区分院系,350,50,50,85,85,2024
北京航空航天大学,交叉学科,14,不区分院系,300,40,40,60,60,2024
北京航空航天大学,哲学,01,不区分院系,330,40,40,80,80,2025
北京航空航天大学,经济学,02,不区分院系,340,50,50,80,80,2025
北京航空航天大学,法学,03,不区分院系,325,45,45,80,80,2025
北京航空航天大学,教育学,0401,不区分院系,345,50,50,165,165,2025
北京航空航天大学,教育,0451,不区分院系,345,50,50,85,85,2025
北京航空航天大学,文学,05,不区分院系,360,55,55,85,85,2025
北京航空航天大学,理学,07,不区分院系,295,35,35,60,60,2025
北京航空航天大学,工学（不含工学照顾专业）,08,不区分院系,295,35,35,60,60,2025
北京航空航天大学,医学（不含中医类照顾专业）,10,不区分院系,295,40,40,120,120,2025
北京航空航天大学,工商管理,1251,不区分院系,151,35,35,70,70,2025
北京航空航天大学,公共管理,1252,不区分院系,164,38,38,76,76,2025
北京航空航天大学,会计,1253,不区分院系,194,48,48,96,96,2025
北京航空航天大学,工程管理,1256,不区分院系,162,38,38,76,76,2025
北京航空航天大学,管理学,12,不区分院系,335,45,45,85,85,2025
北京航空航天大学,交叉学科,14,不区分院系,295,35,35,60,60,2025
北京航空航天大学,哲学,01,不区分院系,335,45,45,80,80,2026
北京航空航天大学,经济学,02,不区分院系,360,50,50,80,80,2026
北京航空航天大学,法学,03,不区分院系,325,45,45,80,80,2026
北京航空航天大学,教育,0451,不区分院系,350,50,50,80,80,2026
北京航空航天大学,教育学,04,不区分院系,350,50,50,165,--,2026
北京航空航天大学,文学,05,不区分院系,375,55,55,85,85,2026
北京航空航天大学,理学,07,不区分院系,310,40,40,60,60,2026
北京航空航天大学,工学（不含工学照顾专业）,08,不区分院系,310,40,40,60,60,2026
北京航空航天大学,医学,10,不区分院系,300,40,40,120,--,2026
北京航空航天大学,工商管理,1251,不区分院系,146,35,35,70,70,2026
北京航空航天大学,公共管理,1252,不区分院系,168,39,39,78,78,2026
北京航空航天大学,会计,1253,不区分院系,199,51,51,102,102,2026
北京航空航天大学,工程管理,1256,不区分院系,166,39,39,78,78,2026
北京航空航天大学,管理学,12,不区分院系,355,50,50,85,85,2026
北京航空航天大学,交叉学科,14,不区分院系,305,40,40,60,60,2026
北京理工大学,应用统计,0252,不区分院系,365,55,55,83,83,2023
北京理工大学,经济学,02,不区分院系,360,55,55,80,80,2023
北京理工大学,法律（非法学）,035101,不区分院系,330,45,45,68,68,2023
北京理工大学,法律（法学）,035102,不区分院系,330,45,45,68,68,2023
北京理工大学,法学,03,不区分院系,335,50,50,75,75,2023
北京理工大学,教育,0451,不区分院系,360,55,55,83,83,2023
北京理工大学,汉语国际教育,0453,不区分院系,350,51,51,77,77,2023
北京理工大学,教育学（不含体育学）,04,不区分院系,350,51,51,153,--,2023
北京理工大学,翻译,0551,不区分院系,365,55,55,83,83,2023
北京理工大学,文学,05,不区分院系,365,55,55,83,83,2023
北京理工大学,理学,07,不区分院系,305,45,45,68,68,2023
北京理工大学,力学,0801,不区分院系,300,45,45,68,68,2023
北京理工大学,航空宇航科学与技术,0825,不区分院系,300,45,45,68,68,2023
北京理工大学,兵器科学与技术,0826,不区分院系,300,45,45,68,68,2023
北京理工大学,电子信息,0854,不区分院系,300,45,45,68,68,2023
北京理工大学,机械,0855,不区分院系,300,45,45,68,68,2023
北京理工大学,材料与化工,0856,不区分院系,300,45,45,68,68,2023
北京理工大学,资源与环境,0857,不区分院系,300,45,45,68,68,2023
北京理工大学,能源动力,0858,不区分院系,300,45,45,68,68,2023
北京理工大学,生物与医药,0860,不区分院系,300,45,45,68,68,2023
北京理工大学,工学（不含工学照顾专业）,08,不区分院系,310,45,45,68,68,2023
北京理工大学,医学（不含中医类照顾专业）,10,不区分院系,300,40,40,120,--,2023
北京理工大学,工商管理,1251,不区分院系,185,42,--,84,--,2023
北京理工大学,会计,1253,不区分院系,200,55,--,105,--,2023
北京理工大学,工程管理,1256,不区分院系,180,45,--,90,--,2023
北京理工大学,管理学,12,不区分院系,350,50,50,75,75,2023
北京理工大学,艺术,1351,不区分院系,370,40,40,75,75,2023
北京理工大学,艺术学,13,不区分院系,365,40,40,90,90,2023
北京理工大学,交叉学科,14,不区分院系,300,45,45,68,68,2023
北京理工大学,应用统计,0252,不区分院系,350,55,55,83,83,2024
北京理工大学,经济学,02,不区分院系,360,55,55,83,83,2024
北京理工大学,法律（非法学）,035101,法学院,331,47,47,71,71,2024
北京理工大学,法律（非法学）,035101,国际组织创新学院,331,47,47,71,71,2024
北京理工大学,法律（法学）,035102,法学院,331,47,47,71,71,2024
北京理工大学,法律（法学）,035102,国际组织创新学院,331,47,47,71,71,2024
北京理工大学,法学,03,不区分院系,335,50,50,75,75,2024
北京理工大学,教育,0451,不区分院系,360,55,55,83,83,2024
北京理工大学,国际中文教育,0453,不区分院系,350,51,51,77,77,2024
北京理工大学,教育学（不含体育学）,04,不区分院系,350,51,51,153,--,2024
北京理工大学,翻译,0551,不区分院系,365,55,55,83,83,2024
北京理工大学,文学,05,不区分院系,365,55,55,83,83,2024
北京理工大学,理学,07,不区分院系,305,45,45,68,68,2024
北京理工大学,力学,080100,宇航学院,300,45,45,68,68,2024
北京理工大学,力学,080100,机电学院,300,45,45,68,68,2024
北京理工大学,力学,080100,先进结构技术研究院,300,45,45,68,68,2024
北京理工大学,动力工程及工程热物理,080700,机械与车辆学院,300,45,45,68,68,2024
北京理工大学,机电储能科学与工程,0807J1,机械与车辆学院,300,45,45,68,68,2024
北京理工大学,航空宇航科学与技术,082500,宇航学院,300,45,45,68,68,2024
北京理工大学,兵器科学与技术,082600,机电学院,300,45,45,68,68,2024
北京理工大学,电子信息,0854,不区分院系,300,40,40,60,60,2024
北京理工大学,机械,0855,不区分院系,300,40,40,60,60,2024
北京理工大学,材料与化工,0856,不区分院系,300,40,40,60,60,2024
北京理工大学,资源与环境,0857,不区分院系,300,40,40,60,60,2024
北京理工大学,能源动力,0858,不区分院系,300,40,40,60,60,2024
北京理工大学,生物与医药,0860,不区分院系,300,40,40,60,60,2024
北京理工大学,工学（不含工学照顾专业）,08,不区分院系,305,45,45,68,68,2024
北京理工大学,工商管理,1251,不区分院系,170,39,--,78,--,2024
北京理工大学,会计,1253,不区分院系,201,52,--,104,--,2024
北京理工大学,工程管理,1256,不区分院系,176,43,--,86,--,2024
北京理工大学,管理学,12,不区分院系,350,50,50,75,75,2024
北京理工大学,设计,1357,不区分院系,370,40,40,75,75,2024
北京理工大学,集成电路科学与工程,140100,集成电路与电子学院,300,45,45,68,68,2024
北京理工大学,设计学,140300,设计与艺术学院,365,40,40,90,90,2024
北京理工大学,智能数字表演,1403J1,设计与艺术学院,275,39,39,59,59,2024
北京理工大学,应用统计,0252,不区分院系,350,50,50,75,75,2025
北京理工大学,经济学,02,不区分院系,340,45,45,68,68,2025
北京理工大学,法律（非法学）,035101,法学院,323,40,40,60,60,2025
北京理工大学,法律（非法学）,035101,国际组织创新学院,323,40,40,60,60,2025
北京理工大学,法律（法学）,035102,法学院,323,40,40,60,60,2025
北京理工大学,法律（法学）,035102,国际组织创新学院,323,40,40,60,60,2025
北京理工大学,法律（法学）,035102,珠海校区,323,40,40,60,60,2025
北京理工大学,党务管理,0356,不区分院系,323,40,40,60,60,2025
北京理工大学,法学,03,不区分院系,323,40,40,60,60,2025
北京理工大学,教育,0451,不区分院系,341,45,45,68,68,2025
北京理工大学,国际中文教育,0453,不区分院系,350,45,45,68,68,2025
北京理工大学,教育学（不含体育学）,04,不区分院系,341,45,45,135,--,2025
北京理工大学,翻译,0551,不区分院系,351,47,47,71,71,2025
北京理工大学,文学,05,不区分院系,360,50,50,75,75,2025
北京理工大学,数据科学,0752,不区分院系,305,40,40,60,60,2025
北京理工大学,理学,07,不区分院系,305,40,40,60,60,2025
北京理工大学,力学,0801,不区分院系,295,40,40,60,60,2025
北京理工大学,冶金工程,0806,不区分院系,295,40,40,60,60,2025
北京理工大学,动力工程及工程热物理,0807,不区分院系,295,40,40,60,60,2025
北京理工大学,水利工程,0815,不区分院系,295,40,40,60,60,2025
北京理工大学,地质资源与地质工程,0818,不区分院系,295,40,40,60,60,2025
北京理工大学,矿业工程,0819,不区分院系,295,40,40,60,60,2025
北京理工大学,船舶与海洋工程,0824,不区分院系,295,40,40,60,60,2025
北京理工大学,航空宇航科学与技术,0825,不区分院系,295,40,40,60,60,2025
北京理工大学,兵器科学与技术,0826,不区分院系,295,40,40,60,60,2025
北京理工大学,核科学与技术,0827,不区分院系,295,40,40,60,60,2025
北京理工大学,农业工程,0828,不区分院系,295,40,40,60,60,2025
北京理工大学,电子信息,0854,不区分院系,300,40,40,60,60,2025
北京理工大学,机械,0855,不区分院系,300,40,40,60,60,2025
北京理工大学,材料与化工,0856,不区分院系,300,40,40,60,60,2025
北京理工大学,资源与环境,0857,不区分院系,300,40,40,60,60,2025
北京理工大学,能源动力,0858,不区分院系,300,40,40,60,60,2025
北京理工大学,生物与医药,0860,不区分院系,300,40,40,60,60,2025
北京理工大学,工学（不含工学照顾专业）,08,不区分院系,300,40,40,60,60,2025
北京理工大学,工商管理,1251,不区分院系,151,35,--,70,--,2025
北京理工大学,公共管理,1252,不区分院系,164,38,--,76,--,2025
北京理工大学,会计,1253,不区分院系,194,48,--,96,--,2025
北京理工大学,工程管理,1256,不区分院系,162,38,--,76,--,2025
北京理工大学,管理学,12,不区分院系,350,50,50,75,75,2025
北京理工大学,设计,1357,不区分院系,370,40,40,75,75,2025
北京理工大学,集成电路科学与工程,1401,不区分院系,300,40,40,60,60,2025
北京理工大学,设计学,1403,不区分院系,360,40,40,90,90,2025
北京理工大学,金融,0251,不区分院系,324,40,40,60,60,2026
北京理工大学,数字经济,0258,不区分院系,324,40,40,60,60,2026
北京理工大学,经济学,02,不区分院系,340,45,45,68,68,2026
北京理工大学,法律（非法学）,035101,法学院,321,40,40,60,60,2026
